"SLFCHG01","SLFCHG02","SLFCHG03","SLFCHG04","SLFCHG09","CSSRAT01","CSSRAT07","SUCCESS4","SUCCESS7","SATIS13","SATIS01","SATIS02","SATIS07","SATIS15","SATIS25","SATIS28","CSSRAT16","GENACT05","COLACT19","COLACT17","FATHEDUC","MOTHEDUC","RACEGROUP","UndrRepStud_RC","FINCON_RC","FirstGen_RC","INCOME","HSGPA","CITIZEN","PLANLIVE","DSstud_RC","SIFRAT01","SIFRAT07","SIFMAJA","CSSHPW01","CSSHPW02","CSSHPW03","CSSHPW05","CSSHPW08","COLLGPA","Success_Latent","HistDisadv_fs"
4,4,5,5,4,5,5,3,3,4,5,3,4,4,4,5,4,2,2,2,1,6,1,0,1,1,9,6,2,3,1,4,4,6,5,6,5,4,3,6,0.0437666564572614,0.109350976717088
4,4,4,4,4,3,4,2,3,4,4,4,4,4,3,4,5,2,1,2,4,3,1,0,1,1,10,3,2,3,1,3,3,4,4,5,8,4,2,3,-0.297088611476105,-0.00146511699557332
5,5,4,4,4,4,3,2,3,4,4,4,4,5,5,5,5,2,1,1,5,3,1,0,1,1,10,6,2,3,1,4,5,3,4,6,5,6,1,3,0.165419658719498,-0.00146511699557332
4,4,5,4,4,4,4,3,3,2,4,3,4,4,4,4,4,3,1,2,2,3,1,0,1,1,6,7,2,5,1,5,5,13,4,4,4,3,3,5,-0.140488137621743,0.396034084537109
4,3,4,4,4,3,4,2,3,4,5,4,5,2,3,4,3,2,1,1,8,6,1,0,0,0,14,7,2,3,1,4,3,16,5,7,6,4,1,4,-0.582996163355402,-0.843756252641169
4,4,5,4,4,5,4,3,3,3,2,3,4,3,5,3,3,2,1,1,4,6,1,0,0,1,11,7,2,3,1,5,5,3,4,7,8,4,4,5,-0.301184460322696,-0.217804187793027
4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,4,2,1,1,6,6,1,0,1,1,10,5,2,3,1,3,4,3,5,7,5,4,2,4,-0.452292440038533,-0.00146511699557332
5,3,5,5,3,4,4,2,2,4,4,4,4,4,4,4,5,1,1,1,8,6,1,0,0,0,11,6,2,3,1,4,4,10,6,8,8,8,4,5,-0.798144592090877,-0.304165128469162
4,4,4,4,3,3,5,2,3,4,3,2,3,5,4,3,3,2,1,1,6,6,1,0,0,1,11,6,2,3,1,4,5,3,5,6,5,4,1,4,-0.683823890133,-0.217804187793027
4,5,5,5,4,4,5,3,2,4,4,5,4,4,4,4,3,2,1,1,4,7,1,0,1,1,13,8,2,3,1,4,5,7,8,8,5,3,3,5,0.145675190540327,-0.443241260909589
4,3,4,4,5,4,4,2,3,4,4,4,3,4,3,4,3,2,1,1,6,6,1,0,0,1,10,8,2,3,1,4,4,4,4,5,5,4,1,5,-0.342598237873162,-0.0834770608532479
4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,3,2,1,1,6,3,1,0,0,1,11,6,2,3,1,3,4,13,3,5,5,4,2,4,-0.297088611476105,-0.217804187793027
4,4,4,4,4,3,3,2,2,3,5,3,4,3,4,4,3,2,1,2,6,6,1,0,1,1,5,4,2,3,1,4,4,6,6,5,5,4,1,4,-0.297088611476105,0.472701504546702
4,4,4,4,3,3,4,2,3,5,2,2,4,2,1,4,3,2,1,1,6,7,1,0,2,1,6,5,2,3,1,4,4,6,5,5,8,4,3,4,-0.538935226006102,0.476139345470928
5,5,5,5,4,5,5,3,3,4,2,4,4,3,4,3,4,3,1,2,5,6,1,0,0,1,7,8,2,3,1,5,5,3,7,6,4,4,3,6,-0.018132364969469,0.224438205339364
5,4,5,5,5,3,3,3,3,5,5,4,4,5,5,5,3,2,1,1,6,4,1,0,1,1,11,4,2,1,1,2,2,9,4,5,5,5,3,4,0.310772166726024,-0.134696052042707
4,4,5,4,3,3,4,3,2,2,4,4,3,2,1,4,3,3,1,2,5,5,1,0,1,1,9,8,2,3,1,3,4,13,7,6,8,5,2,5,-0.391208831407869,0.109350976717088
4,4,5,4,4,3,4,3,3,4,4,4,4,3,4,4,4,2,1,2,3,3,1,0,1,1,7,8,2,3,1,4,3,3,4,6,5,5,1,4,-0.140488137621743,0.30575840803601
5,5,5,5,5,5,4,3,3,4,4,5,5,2,5,5,4,3,1,1,8,8,1,0,1,0,6,8,2,3,1,4,4,2,5,8,5,5,5,6,0.637666740782074,0.305102662320246
4,4,5,4,4,4,4,3,2,3,4,4,4,4,4,4,5,2,1,1,3,6,2,0,2,1,7,6,1,3,1,4,4,3,5,7,4,4,1,4,-0.140488137621743,0.471028032298748
4,5,5,5,5,4,4,2,3,4,4,4,4,3,4,4,4,3,1,1,8,4,1,0,0,0,13,6,2,3,1,4,4,3,7,7,6,5,1,3,0.241054132372064,-0.614086498364169
4,4,4,4,4,4,4,2,2,4,3,3,3,4,3,4,3,3,1,2,3,3,3,1,0,1,6,8,2,3,1,4,3,3,3,6,8,5,1,5,-0.297088611476105,0.383683671836397
5,5,5,4,4,4,4,3,2,3,4,3,4,2,3,4,4,2,1,1,8,6,3,1,1,0,8,4,2,3,1,3,3,3,5,5,5,5,2,5,0.145675190540327,0.184964047372805
4,4,4,4,5,3,5,2,3,4,2,3,3,4,4,4,5,3,1,1,3,6,2,0,0,1,14,4,2,3,1,3,4,16,3,7,8,8,5,3,-0.041180761757672,-0.725980053113619
4,4,4,4,4,4,5,2,2,5,5,5,5,5,5,5,5,1,1,2,1,3,1,0,1,1,14,5,2,3,1,5,5,8,3,5,5,5,4,4,-0.116465254366549,-0.61967410681606
5,4,4,4,5,4,5,3,3,4,4,3,3,3,4,5,5,2,1,1,5,3,3,1,1,1,6,6,2,3,1,4,5,3,4,6,5,4,4,4,0.310772166726024,0.463983760722315
5,5,5,5,4,3,5,3,3,4,3,3,4,2,3,5,5,3,1,2,6,8,1,0,0,0,14,3,2,3,1,3,5,3,5,5,8,6,1,3,0.334847517274045,-0.843756252641169
4,4,4,4,4,5,5,2,2,3,3,3,5,3,3,4,5,2,1,1,8,8,5,1,1,0,10,8,2,3,1,5,5,9,7,6,5,3,3,6,-0.297088611476105,-0.016110932154278
4,4,4,4,4,3,3,2,3,3,2,2,4,3,4,4,4,3,1,1,8,7,1,0,1,0,10,8,2,3,1,4,4,4,5,6,8,6,3,4,-0.297088611476105,-0.0881677625314974
5,5,5,5,5,4,5,3,3,4,2,3,4,4,4,4,3,3,1,2,8,6,2,0,1,0,12,8,2,3,1,5,5,3,6,5,7,5,2,5,0.41816368219865,-0.377238302940992
5,5,5,5,5,5,5,3,3,5,5,3,5,5,3,5,4,3,1,2,8,8,5,1,1,0,11,7,2,3,1,4,4,3,6,6,5,5,2,5,0.637666740782074,-0.146539156215324
5,4,4,4,4,4,4,3,3,4,3,4,4,3,4,5,4,2,1,1,8,8,2,0,0,0,12,8,2,3,1,4,5,3,4,6,6,5,1,5,0.0437666564572614,-0.463892244133779
4,4,5,3,4,4,2,2,2,5,4,4,4,3,5,4,3,3,1,2,6,6,1,0,1,1,14,5,2,3,1,4,2,12,4,5,5,4,1,4,-0.297088611476105,-0.61967410681606
5,4,5,4,4,3,5,3,3,5,4,3,3,4,5,4,5,2,1,1,8,8,2,0,0,0,14,6,2,3,1,3,5,4,5,6,4,1,5,4,-0.140488137621743,-0.843756252641169
4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,4,4,1,1,1,6,6,1,0,0,1,10,6,2,3,1,4,4,8,3,6,8,5,4,5,-0.297088611476105,-0.0834770608532479
4,2,4,3,3,5,3,2,2,3,4,3,3,2,3,5,4,2,1,1,3,6,1,0,2,1,8,7,2,3,1,3,3,2,4,7,6,5,2,5,-0.802958752227112,0.285446568274311
4,4,5,4,4,3,5,3,3,4,4,4,4,5,5,4,5,2,1,1,8,8,1,0,0,0,11,6,2,3,1,4,4,10,6,5,5,3,2,5,-0.140488137621743,-0.304165128469162
4,4,4,4,4,3,4,3,3,4,3,4,5,4,3,3,4,2,1,2,6,6,1,0,0,1,14,5,2,3,1,3,4,3,4,6,8,7,1,4,-0.301184460322696,-0.725980053113619
4,4,4,4,5,4,5,2,2,3,2,3,3,4,3,3,3,3,1,2,4,4,1,0,0,1,13,5,2,3,1,3,5,15,6,5,8,5,7,5,-0.199694667385027,-0.527806893650448
5,4,4,4,4,5,4,2,3,2,5,5,5,4,4,3,3,2,1,2,8,5,1,0,1,0,13,7,2,3,1,5,3,5,4,6,4,2,3,5,-0.452292440038533,-0.52808610582444
4,4,4,4,4,4,4,2,2,3,4,4,4,3,4,4,4,3,1,1,4,4,1,0,1,1,11,4,2,3,1,4,3,14,4,5,4,3,1,3,-0.297088611476105,-0.134696052042707
3,4,5,4,4,4,3,3,1,2,2,4,3,2,3,2,3,3,1,1,6,3,3,1,0,1,6,5,2,3,1,4,5,14,4,6,4,2,1,5,-0.417019673044807,0.383683671836397
4,4,5,5,4,5,4,3,3,3,4,3,3,2,4,4,3,2,1,2,3,3,1,0,1,1,3,8,2,3,1,4,4,4,4,5,4,3,5,6,-0.140488137621743,0.644735695062384
4,4,5,4,4,4,2,3,2,2,3,3,3,2,3,3,4,3,1,1,6,3,2,0,1,1,7,7,2,3,1,4,2,16,5,7,4,1,2,5,-0.301184460322696,0.30575840803601
5,4,5,5,5,3,3,3,3,3,4,3,4,3,5,4,4,2,1,1,3,3,1,0,1,1,11,6,2,3,1,4,4,13,5,8,8,4,3,4,0.120118371760654,-0.134696052042707
4,5,5,5,5,5,4,3,3,5,5,4,5,5,5,5,3,3,1,1,6,6,1,0,1,1,10,7,2,3,1,4,4,4,5,5,5,1,2,6,0.637666740782074,-0.00146511699557332
5,3,5,4,5,4,3,2,3,4,5,4,4,4,5,5,4,2,1,1,8,5,1,0,1,0,11,6,2,3,1,3,4,10,4,4,5,4,4,4,-0.178312632206072,-0.220976828316849
5,4,4,4,4,4,5,2,2,4,4,4,4,4,4,4,4,2,1,2,8,6,1,0,0,0,13,7,2,3,1,4,3,3,6,5,6,5,4,5,-0.297088611476105,-0.614086498364169
5,5,5,5,4,4,3,2,3,2,3,3,4,3,2,3,5,3,1,1,3,3,1,0,1,1,7,7,2,3,1,4,3,6,6,5,8,7,4,5,-0.168343681945206,0.30575840803601
5,5,5,5,5,4,4,3,2,2,4,2,3,2,4,2,3,2,1,1,5,5,4,1,1,1,10,8,2,3,1,4,5,8,5,5,4,3,1,4,0.120138497018443,0.0704993261119914
5,4,5,4,4,4,4,3,3,2,3,4,3,3,3,3,4,2,1,2,3,1,4,1,1,1,6,7,2,3,1,3,5,7,8,8,4,1,2,4,-0.301184460322696,0.463983760722315
4,4,5,5,4,5,5,2,3,3,5,5,4,2,4,3,3,3,1,1,2,3,1,0,0,1,8,8,2,1,1,5,5,7,4,6,7,1,3,5,-0.452292440038533,0.123520807206761
4,4,5,4,4,4,5,3,3,4,4,4,4,3,4,4,4,1,1,2,5,3,1,0,2,1,5,6,2,3,1,4,4,7,6,6,5,2,3,5,-0.140488137621743,0.553240197103375
5,5,5,5,5,5,5,3,3,4,5,5,5,1,4,5,5,2,1,2,3,6,1,0,1,1,7,8,2,3,1,5,5,7,4,8,5,4,3,5,0.637666740782074,0.30575840803601
4,4,4,4,5,5,4,3,2,2,4,3,3,3,3,4,3,3,1,1,8,6,1,0,2,0,12,8,2,3,1,5,4,4,5,6,4,3,4,6,0.120118371760654,-0.289874096542315
5,5,5,5,5,5,4,3,3,4,4,4,5,5,5,4,3,2,1,2,3,3,1,0,2,1,7,7,2,1,1,4,4,4,5,8,6,5,5,6,0.41816368219865,0.387133981232375
5,5,5,5,5,4,4,2,2,3,5,4,5,1,5,5,4,3,1,2,5,3,1,0,0,1,12,7,2,3,1,3,3,13,4,7,6,4,3,5,0.436069280573343,-0.375607980676616
5,4,5,4,4,5,5,3,3,4,5,5,5,4,3,5,4,3,1,2,3,3,1,0,1,1,9,5,2,3,1,4,4,15,6,6,6,4,6,5,0.0437666564572614,0.109350976717088
4,4,4,4,5,3,5,3,3,5,4,4,5,5,5,5,3,2,1,2,8,8,1,0,1,0,14,7,2,3,1,3,5,15,7,8,8,5,3,5,0.310772166726024,-0.724470197202584
5,4,5,4,4,3,4,2,3,5,3,4,4,5,5,5,3,2,1,1,5,6,1,0,0,1,13,7,2,3,1,3,3,7,4,5,5,2,3,4,-0.116465254366549,-0.527806893650448
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,2,0,1,0,6,6,2,3,1,4,5,13,8,8,8,8,3,1,-1.85231723665525,0.305102662320246
4,4,4,4,5,5,5,2,2,2,4,4,3,2,4,3,5,2,1,1,8,3,2,0,0,0,14,3,1,3,1,3,3,15,7,7,7,4,3,4,-0.199694667385027,-0.685279984173218
4,4,4,4,4,5,5,3,3,5,4,3,4,4,4,4,3,2,1,1,5,5,1,0,1,1,7,8,2,3,1,5,5,4,4,5,6,1,3,6,-0.140488137621743,0.30575840803601
4,4,5,4,4,3,3,3,3,4,4,4,4,4,4,4,3,2,1,2,8,8,5,1,1,0,6,6,2,3,1,3,4,4,5,5,6,1,3,5,-0.140488137621743,0.371940504028854
4,4,4,4,4,4,5,3,3,4,4,4,4,4,5,4,3,2,1,1,5,6,2,0,0,1,8,7,1,1,1,4,4,7,6,8,4,3,4,5,-0.140488137621743,0.2129332196255
4,4,5,4,5,4,3,2,3,4,4,3,2,3,4,5,3,3,1,1,8,3,1,0,1,0,8,6,2,3,1,4,3,9,4,6,8,4,4,2,0.14050272419661,0.116090201230501
4,3,4,3,4,5,5,3,3,3,3,3,2,2,4,3,4,1,1,1,3,3,1,0,1,1,6,7,2,3,1,5,5,7,3,7,8,5,2,5,-0.58406585195479,0.396034084537109
4,4,5,4,5,4,3,3,3,4,4,3,4,3,3,4,3,3,1,2,3,5,1,0,2,1,6,7,2,3,1,3,5,13,3,5,8,2,1,5,0.120118371760654,0.476139345470928
5,4,5,4,4,3,3,3,3,4,5,3,4,3,4,5,4,2,1,1,8,5,4,1,1,0,6,8,2,3,1,4,4,9,3,6,8,2,4,4,0.0437666564572614,0.371940504028854
5,5,5,5,5,4,4,2,3,4,4,3,4,4,4,4,4,2,1,2,6,6,1,0,1,1,9,4,2,3,1,4,3,3,5,7,4,1,1,5,0.241054132372064,0.109350976717088
4,4,4,5,5,3,3,3,3,3,4,3,4,3,4,4,3,1,1,1,8,6,1,0,0,0,11,7,2,1,1,3,3,8,8,5,8,5,1,3,0.120118371760654,-0.304165128469162
4,4,4,4,4,4,3,3,2,4,4,4,3,4,4,4,3,2,1,1,3,2,1,0,2,1,6,7,2,3,1,4,3,16,5,6,4,1,2,5,-0.140488137621743,0.476139345470928
5,5,5,5,4,4,4,2,2,4,3,4,4,3,4,4,2,2,2,1,8,6,1,0,1,0,10,8,2,3,1,4,4,3,5,6,5,1,2,5,-0.0132023596756852,-0.0881677625314974
5,5,5,5,5,4,4,3,3,2,4,3,4,4,1,3,4,2,1,2,8,3,1,0,0,0,8,7,2,3,1,4,4,15,6,6,4,3,1,6,0.237024930228086,0.0365191211467845
4,5,5,5,4,4,4,3,3,4,4,3,4,5,4,5,5,2,1,1,6,6,1,0,2,1,1,6,1,3,1,4,4,10,8,8,7,5,3,5,0.334847517274045,1.09401606942601
5,4,5,4,5,3,4,2,1,3,4,2,4,2,4,3,2,3,1,2,5,4,3,1,0,1,7,3,2,1,1,4,4,8,5,5,4,2,1,3,-0.199694667385027,0.293971499390473
5,5,5,5,4,4,3,3,3,4,4,4,4,2,4,5,3,2,1,2,6,6,1,0,0,1,10,6,2,3,1,3,3,5,5,6,6,4,4,4,0.334847517274045,-0.0834770608532479
5,5,4,4,5,4,4,3,3,5,4,3,4,5,4,4,5,2,1,1,6,6,2,0,1,1,4,7,1,3,1,4,4,3,8,7,5,2,3,5,0.41816368219865,0.636874664983709
4,4,4,4,4,3,3,3,3,4,4,3,4,4,3,4,3,2,1,1,6,3,2,0,1,1,5,7,1,2,1,2,3,15,4,7,4,2,3,4,-0.140488137621743,0.554350420722706
4,4,5,4,4,3,3,3,3,5,4,4,4,3,4,5,3,2,1,2,4,4,3,1,2,1,6,6,2,3,1,3,5,7,5,7,8,2,6,4,0.0437666564572614,0.543837293243006
5,5,5,5,5,4,5,3,2,2,4,1,4,3,4,4,5,2,1,1,5,6,2,0,1,0,4,7,1,3,1,4,4,10,4,4,4,1,1,5,0.41816368219865,0.54169234222313
5,4,5,5,4,5,5,2,3,2,4,2,3,4,4,4,4,2,1,1,6,6,1,0,0,1,8,8,2,3,1,5,5,8,5,7,6,1,3,4,-0.297088611476105,0.123520807206761
4,4,5,4,4,4,5,3,3,4,4,4,4,3,5,5,3,2,1,2,3,3,1,0,1,1,6,8,2,3,1,4,5,13,4,5,5,2,4,5,0.0437666564572614,0.396034084537109
4,5,5,5,5,3,3,3,3,2,4,5,5,2,4,5,3,3,1,1,8,3,1,0,0,0,11,8,2,3,1,5,5,2,6,7,4,1,1,4,0.637666740782074,-0.304165128469162
5,5,5,5,5,4,5,2,3,5,5,5,5,4,5,5,5,2,1,1,6,3,2,0,1,1,11,8,1,3,1,5,5,7,8,8,5,3,5,5,0.436069280573343,-0.0365369968364204
5,5,5,5,5,4,5,3,3,5,4,4,4,5,5,5,5,1,1,1,3,3,4,1,1,1,9,6,2,3,1,4,4,14,5,7,6,4,4,5,0.637666740782074,0.179447991521837
4,3,5,3,2,4,3,2,1,2,4,3,3,3,1,2,3,2,1,1,8,8,1,0,0,0,13,7,2,3,1,4,4,10,5,7,5,4,1,4,-1.1931694931698,-0.614086498364169
4,4,4,5,5,4,5,3,3,2,2,2,4,2,4,4,5,2,1,2,5,5,3,1,2,1,6,8,2,3,1,4,5,6,6,5,5,3,4,4,0.120118371760654,0.543837293243006
5,5,5,4,4,4,4,3,3,4,4,3,5,4,5,4,4,2,1,2,6,5,2,0,1,1,6,8,2,3,1,4,5,2,5,6,4,2,3,5,0.145675190540327,0.396034084537109
5,5,5,5,5,5,5,3,3,3,4,3,3,3,3,3,4,2,1,1,6,6,2,0,1,1,6,6,2,3,1,5,3,7,4,5,5,4,4,5,0.237024930228086,0.396034084537109
4,4,4,4,4,3,3,3,3,4,4,5,4,4,4,4,3,2,1,1,3,3,4,1,2,1,7,5,2,3,1,3,4,7,3,4,3,2,2,3,-0.140488137621743,0.455952139878895
5,5,5,5,5,5,5,3,2,4,4,3,5,5,5,4,4,3,1,2,8,5,1,0,1,0,14,8,2,3,1,5,4,10,8,8,6,3,3,6,0.41816368219865,-0.724470197202584
4,2,4,4,5,4,4,2,3,4,5,3,4,2,3,5,5,2,1,1,6,6,2,0,1,1,6,7,2,3,1,4,3,3,5,6,8,8,2,5,-0.360081153649283,0.396034084537109
5,4,5,4,4,3,2,3,3,2,4,3,3,4,4,3,3,2,1,1,3,4,3,1,0,1,6,8,2,3,1,3,3,4,6,6,8,4,2,5,-0.301184460322696,0.383683671836397
5,5,5,4,4,5,4,3,3,5,4,4,5,5,5,4,5,3,1,2,8,8,1,0,0,0,13,7,2,3,1,5,5,7,7,5,4,4,5,4,0.145675190540327,-0.614086498364169
4,4,5,4,4,4,4,3,2,4,4,3,4,4,3,4,3,2,1,2,8,6,1,0,1,0,6,8,2,3,1,4,4,16,8,5,5,3,3,6,-0.140488137621743,0.305102662320246
5,4,5,4,4,4,5,3,3,5,5,1,4,3,3,4,5,2,1,2,8,7,1,0,0,0,9,6,2,3,1,4,4,13,5,6,7,5,3,4,-0.140488137621743,-0.0574231876719541
5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,1,2,7,7,2,0,1,1,10,8,1,3,1,5,5,14,5,6,5,5,5,6,0.637666740782074,0.0923988781322646
5,4,5,4,4,5,3,3,3,3,4,4,5,3,4,4,4,3,1,1,8,8,1,0,0,0,14,6,2,3,1,4,4,8,6,6,8,5,8,5,-0.140488137621743,-0.843756252641169
4,5,4,5,5,5,5,3,3,4,4,3,4,2,4,4,5,2,1,2,8,8,1,0,1,0,1,8,1,3,1,5,5,8,6,5,5,4,4,5,0.41816368219865,0.871263232513044
4,4,5,4,5,3,5,3,3,4,4,3,4,4,4,4,5,3,1,2,4,5,2,0,0,1,2,6,2,3,1,4,5,3,7,6,5,4,6,4,0.120118371760654,0.665911937778958
5,5,4,5,3,4,4,2,1,2,4,4,4,2,2,2,2,3,1,1,8,8,2,0,1,0,8,8,2,3,1,4,2,2,8,5,4,1,1,6,-0.502445897759623,0.116090201230501
5,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,2,2,1,2,6,6,1,0,0,1,6,8,2,3,1,4,4,5,8,7,6,1,1,6,-0.140488137621743,0.315630859547907
5,5,5,5,4,4,4,2,3,4,4,4,4,4,3,3,4,1,1,1,5,5,4,1,1,1,6,6,1,1,1,4,4,7,4,8,7,6,3,4,-0.168343681945206,0.54511960883017
5,5,5,4,5,5,5,3,3,5,4,4,5,5,5,5,5,2,1,1,4,8,3,1,1,0,10,7,2,3,1,4,4,4,7,7,4,1,1,6,0.637666740782074,-0.016110932154278
4,4,5,4,5,5,5,3,1,3,3,3,4,5,4,4,4,3,1,1,8,8,4,1,1,0,12,5,2,3,1,4,4,4,8,8,5,1,3,5,0.120118371760654,-0.298719778814986
4,4,4,4,4,3,3,3,1,3,3,4,4,4,3,3,2,2,1,2,3,8,1,0,0,0,12,4,2,3,1,3,1,16,5,7,5,4,1,4,-0.301184460322696,-0.463892244133779
4,5,5,4,5,4,4,2,3,5,5,4,5,4,5,4,5,3,1,1,8,8,1,0,1,0,14,7,2,3,1,4,4,13,8,6,5,5,3,5,0.241054132372064,-0.724470197202584
5,5,5,5,5,4,5,3,3,5,5,4,4,5,5,4,4,3,1,2,6,3,1,0,1,1,12,5,2,3,1,3,5,13,7,5,5,3,4,4,0.41816368219865,-0.289792057377972
5,5,5,5,4,3,4,3,3,5,5,5,5,5,5,5,3,2,1,1,6,6,1,0,1,1,11,4,2,3,1,3,3,4,7,8,8,8,7,3,0.334847517274045,-0.134696052042707
4,4,4,4,4,5,5,3,3,4,5,5,5,5,5,4,5,2,1,2,2,6,4,1,0,1,9,8,1,3,1,5,5,13,8,7,7,3,3,5,-0.140488137621743,0.188691894002689
4,4,4,4,4,4,3,3,3,3,5,4,4,2,4,4,3,2,1,2,5,5,4,1,1,1,6,5,2,3,1,3,3,14,4,7,4,4,3,5,-0.140488137621743,0.463983760722315
5,5,5,5,5,5,5,3,3,5,4,4,5,5,5,5,5,2,1,1,8,8,4,1,0,0,9,8,2,3,1,5,5,6,8,8,8,2,5,5,0.637666740782074,0.0134318774595043
5,5,5,5,4,4,5,3,3,5,4,4,5,5,4,5,4,2,1,1,8,8,1,0,0,0,9,8,2,3,1,4,5,14,6,7,4,3,3,5,0.334847517274045,-0.0574231876719541
4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,3,1,1,8,5,1,0,0,0,14,6,2,3,1,5,4,2,5,5,5,3,3,5,-0.297088611476105,-0.843756252641169
4,3,5,4,3,5,2,2,2,2,4,4,3,1,1,3,4,2,1,2,6,6,3,1,0,1,9,6,2,3,1,4,3,16,6,7,8,6,5,4,-0.928429599371156,0.0993576053825492
5,5,5,4,4,4,4,3,2,5,4,3,5,4,4,4,3,3,1,2,6,2,2,0,2,1,5,8,2,3,1,5,4,3,5,6,5,3,3,4,0.145675190540327,0.553240197103375
4,4,4,4,4,4,3,3,3,5,4,3,4,2,5,5,4,2,1,1,4,4,2,0,0,1,1,6,1,3,1,4,5,14,4,5,5,2,1,5,0.0437666564572614,0.898330599278142
4,5,5,5,4,5,4,3,3,5,4,4,5,3,5,5,5,3,1,2,8,6,1,0,1,0,12,8,2,3,1,5,5,2,8,8,8,6,3,5,0.334847517274045,-0.377238302940992
5,4,5,5,5,4,5,3,3,5,2,3,3,5,4,4,4,2,1,2,6,8,4,1,1,0,10,7,2,3,1,4,5,13,4,6,5,3,5,4,0.120118371760654,-0.016110932154278
3,4,4,4,4,5,4,3,2,4,3,3,4,2,4,4,4,3,1,2,8,7,2,0,1,0,7,7,2,3,1,4,5,8,6,7,6,1,1,5,-0.140488137621743,0.215361728926794
5,5,5,5,5,4,5,3,3,3,4,2,5,3,3,4,5,3,1,1,5,6,4,1,2,1,6,8,2,3,1,5,5,13,5,6,5,4,3,4,0.41816368219865,0.543837293243006
5,5,5,5,4,5,4,3,2,4,4,4,5,5,5,4,4,2,1,1,8,4,3,1,1,0,5,7,2,3,1,4,4,10,5,7,5,5,3,5,0.145675190540327,0.446359783392069
5,5,5,5,5,3,4,2,3,4,4,4,4,4,4,4,5,2,1,2,8,4,1,0,1,0,14,6,1,3,1,4,4,15,5,5,8,8,2,5,0.241054132372064,-0.585299234865057
5,5,5,5,5,5,5,3,3,3,4,5,5,4,5,5,5,1,1,2,6,3,1,0,0,1,3,8,1,3,1,5,5,5,6,7,5,3,3,6,0.637666740782074,0.642476667751395
4,3,5,3,4,5,5,3,3,5,3,4,5,3,4,5,5,2,1,1,5,5,5,1,1,1,6,8,2,3,1,5,5,8,4,6,5,5,4,5,-0.273506085269583,0.463983760722315
4,4,5,3,5,5,3,2,3,5,4,2,4,4,4,5,4,2,1,2,8,6,5,1,1,0,7,7,2,3,1,4,2,3,5,5,6,6,2,4,0.14050272419661,0.28375086160652
5,5,5,5,5,3,5,2,3,4,5,5,5,5,4,4,4,1,1,2,8,5,1,0,0,0,3,6,2,3,1,4,3,8,6,6,6,6,4,4,0.241054132372064,0.467448690581982
5,4,4,4,3,3,4,3,3,5,4,5,5,3,4,5,4,3,1,2,8,6,4,1,0,0,9,5,2,3,1,4,4,2,8,8,5,5,1,4,-0.214778948807454,0.0134318774595043
5,4,5,3,5,4,4,1,3,5,4,4,5,4,1,5,4,3,1,2,8,6,1,0,1,0,12,8,2,3,1,5,4,5,7,6,7,6,3,5,-0.0256840645216849,-0.377238302940992
5,4,4,4,4,5,5,2,2,5,4,3,4,4,3,4,5,2,1,2,4,7,1,0,1,1,10,8,2,3,1,4,5,5,8,7,4,1,1,5,-0.297088611476105,-0.00146511699557332
5,4,5,5,5,5,1,3,3,5,3,2,4,5,4,5,3,2,1,1,6,6,1,0,0,1,12,8,2,3,1,4,5,15,5,5,7,4,1,6,0.310772166726024,-0.375607980676616
4,3,5,4,3,3,3,3,3,5,3,3,3,5,1,4,3,2,1,1,5,5,1,0,1,1,6,8,2,3,1,4,5,13,5,7,8,8,2,5,-0.663223632108227,0.396034084537109
5,5,5,5,4,4,4,3,3,4,4,3,5,5,5,5,4,2,1,1,4,6,1,0,1,1,9,8,2,5,1,4,4,16,5,5,5,2,3,4,0.334847517274045,0.109350976717088
5,5,5,5,5,4,5,3,3,4,4,3,4,5,4,4,4,2,1,2,6,5,3,1,1,1,6,7,2,1,1,4,3,1,5,6,5,2,4,5,0.41816368219865,0.463983760722315
5,5,5,5,5,5,5,2,3,2,2,4,4,2,4,4,4,2,1,1,4,8,1,0,2,0,11,8,2,3,1,4,4,6,5,6,5,4,3,6,0.241054132372064,-0.136700016807631
5,4,4,4,4,3,3,2,3,4,4,4,4,5,4,4,3,2,1,1,7,6,1,0,2,1,10,8,2,3,1,3,4,13,6,5,7,3,3,4,-0.297088611476105,0.0816160839865638
5,5,5,5,5,4,4,2,3,4,4,4,4,5,5,5,4,2,1,2,8,8,1,0,2,0,6,7,2,3,1,4,4,8,5,7,6,4,4,5,0.436069280573343,0.383609698571626
4,4,5,4,4,3,3,2,2,2,4,3,4,4,4,3,4,2,1,1,6,6,1,0,2,1,5,7,2,3,1,3,5,5,5,6,4,4,4,5,-0.452292440038533,0.553240197103375
5,4,5,5,4,4,5,3,3,5,4,4,4,3,4,5,3,3,1,1,6,6,2,0,1,1,12,7,2,3,1,4,4,7,8,8,5,4,5,6,0.0437666564572614,-0.289792057377972
